,pregunta,opciones,respuesta,argumento,referencia
389,A company´s project team needs to simultaneously mount a file system on multiple Amazon EC2 Linux instances. The file system also will be shared across multiple Availability Zones. Which AWS service will meet these requirements?,"A. Amazon Elastic File System (Amazon EFS)
B. Amazon S3
C. Amazon Elastic Block Store (Amazon EBS)
D. Amazon FSx for Windows File Server",A. Amazon Elastic File System (Amazon EFS),"Amazon Elastic File System (Amazon EFS) is a fully managed file storage service that allows you to create and mount a file system on multiple Amazon EC2 Linux instances simultaneously. It also allows you to share the file system across multiple Availability Zones, making it ideal for applications that need to maintain high availability.",https://docs.aws.amazon.com/efs/latest/ug/how-it-works.html
390,A large retail company wants to use an AWS service to process clickstream data from the company´s ecommerce website. The company wants to collect and analyze the streaming data in real time. Which AWS service meets these requirements?,"A. Amazon Kinesis
B. Amazon Athena
C. Amazon CloudFront
D. AWS Data Exchange",A. Amazon Kinesis,"Amazon Kinesis is a fully managed service that allows you to collect, process, and analyze streaming data in real-time. This service can be used to process clickstream data from an ecommerce website in real-time.",https://www.metricfire.com/integrations/amazon-cloudfront/amazon-kinesis/
391,Which pillar of the AWS Well-Architected Framework focuses on the return on investment of moving into the AWS Cloud?,"A. Sustainability
B. Cost optimization
C. Operational excellence
D. Reliability",B. Cost optimization,"Analyze and attribute expenditure: The cloud makes it easier to accurately identify the usage and cost of systems, which then allows transparent attribution of IT costs to individual workload owners. This helps measure return on investment (ROI) and gives workload owners an opportunity to optimize their resources and reduce costs.",https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-dp.html
392,"A company is developing an application that the company will host on Amazon EC2 instances. The application must be available 24 hours a day, 7 days a week. The company needs a scalable, highly available cloud architecture to support the application. Which guidelines should the company apply in its design to meet these requirements? (Choose two.)","A. Use EC2 Spot Instances
B. Use Multi-AZ deployments.
C. Use Auto Scaling groups
D. Use AWS Backup.
E. Use EC2 Reserved Instances.","B. Use Multi-AZ deployments. 
C. Use Auto Scaling groups","B. Use Multi-AZ deployments: Multi-AZ deployments allow the company to run the application across multiple availability zones within a region. This provides high availability and automatic failover in the event of a failure in one availability zone. C. Use Auto Scaling groups: Auto Scaling groups allow the company to automatically add or remove Amazon EC2 instances based on the demand for the application, which is important for ensuring high availability and scalability.","https://docs.aws.amazon.com/whitepapers/latest/real-time-communication-on-aws/use-multiple-availability-zones.html, https://docs.aws.amazon.com/whitepapers/latest/real-time-communication-on-aws/dynamic-scaling-with-aws-lambda-amazon-route-53-and-aws-auto-scaling.html"
393,Which AWS service helps users audit API activity across their AWS account?,"A. AWS CloudTrail
B. Amazon Inspector
C. AWS WAF
D. AWS Config",A. AWS CloudTrail,"CloudTrail enables auditing, security monitoring, and operational troubleshooting by tracking user activity and API usage. CloudTrail logs, continuously monitors, and retains account activity related to actions across your AWS infrastructure, giving you control over storage, analysis, and remediation actions.","https://aws.amazon.com/cloudtrail/faqs/#:~:text=CloudTrail%20enables%20auditing%2C%20security%20monitoring,%2C%20analysis%2C%20and%20remediation%20actions."
394,Which AWS service should a company use to create a serverless workflow?,"A. Amazon Connect
B. AWS Lambda
C. AWS Step Functions
D. Amazon Elastic Block Store (Amazon EBS)
E. AWS CodeBuild",C. AWS Step Functions,Step Functions is a serverless orchestration service that lets you easily coordinate multiple Lambda functions into flexible workflows that are easy to debug and change. Step Functions will keep your Lambda functions free of additional logic by triggering and tracking each step of your application for you.,https://aws.amazon.com/getting-started/hands-on/create-a-serverless-workflow-step-functions-lambda/
395,A company wants to build a data analytics application that uses Amazon Redshift. The company needs a cost estimate for its future Amazon Redshift usage. Which AWS tool will provide a high-level cost estimation?,"A. AWS Budgets
B. AWS Pricing Calculator
C. AWS Cost Explorer
D. Saving Plans",B. AWS Pricing Calculator,,https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/40/
396,"A company is using Amazon EC2 instances. Which tasks are the company´s responsibility, according to the AWS shared responsibility model? (Choose two.)","A. Choose the initial root password of new Linux instances.
B. Identify which users can access the EC2 instances, and manage their permissions in the operating system.
C. Apply the updates of the hypervisor where the EC2 instances are running.
D. Choose between a Wi-Fi connection and an Ethernet connection for the global internet access.
E. Identify and manage the users who are allowed to create or delete EC2 instances.","B. Identify which users can access the EC2 instances, and manage their permissions in the operating system. 
E. Identify and manage the users who are allowed to create or delete EC2 instances.","B. Identify which users can access the EC2 instances, and manage their permissions in the operating system. This includes managing the security group rules, and managing access control mechanisms such as AWS Identity and Access Management (IAM) policies. E. Identify and manage the users who are allowed to create or delete EC2 instances. This includes creating, modifying, or deleting IAM policies and roles.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/40/
397,Which AWS service gives users the ability to run AWS services on premises?,"A. Amazon CloudFront
B. AWS Outposts
C. AWS Global Accelerator
D. Amazon VPC",B. AWS Outposts,"An Outpost is a pool of AWS compute and storage capacity deployed at a customer site. AWS operates, monitors, and manages this capacity as part of an AWS Region. You can create subnets on your Outpost and specify them when you create AWS resources such as EC2 instances, EBS volumes, ECS clusters, and RDS instances.",https://docs.aws.amazon.com/outposts/latest/userguide/what-is-outposts.html
398,Which guideline is a well-architected design principle tor building cloud applications?,"A. Keep static data closer to compute resources.
B. Provision resources for peak capacity.
C. Design for automated recovery from failure.
D. Use tightly coupled components.",C. Design for automated recovery from failure.,,https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/design-principles.html
399,Which actions are examples of a company´s effort to rightsize its AWS resources to control cloud costs? (Choose two.),"A. Switch from Amazon RDS to Amazon DynamoDB to accommodate NoSQL datasets.
B. Base the selection of Amazon EC2 instance types on past utilization patterns.
C. Use Amazon S3 Lifecycle policies to move objects that users access infrequently to lower-cost storage tiers.
D. Use Multi-AZ deployments for Amazon RDS.
E. Replace existing Amazon EC2 instances with AWS Elastic Beanstalk.","B. Base the selection of Amazon EC2 instance types on past utilization patterns. 
C. Use Amazon S3 Lifecycle policies to move objects that users access infrequently to lower-cost storage tiers.","Right sizing is the process of matching instance types and sizes to your workload performance and capacity requirements at the lowest possible cost. It’s also the process of looking at deployed instances and identifying opportunities to eliminate or downsize without compromising capacity or other requirements, which results in lower costs. Right sizing is a key mechanism for optimizing AWS costs, but it is often ignored by organizations when they first move to the AWS Cloud. They lift and shift their environments and expect to right size later. Speed and performance are often prioritized over cost, which results in oversized instances and a lot of wasted spend on unused resources",https://aws.amazon.com/aws-cost-management/aws-cost-optimization/right-sizing/
400,Where can AWS users review answers to frequently asked questions about security in the AWS Cloud?,"A. AWS Trusted Advisor
B. AWS Knowledge Center
C. AWS Support Center
D. AWS Artifact",B. AWS Knowledge Center,AWS re:Post includes AWS Official Knowledge Center articles and videos covering the most frequent questions and requests that we receive from AWS customers.,https://repost.aws/knowledge-center
401,Which AWS service or feature can a company use to estimate AWS costs before provisioning workloads?,"A. AWS Pricing Calculator
B. AWS Cost and Usage Report
C. Cost Explorer
D. AWS Budgets",A. AWS Pricing Calculator,"AWS Pricing Calculator is a web-based planning tool that you can use to create estimates for your AWS use cases. You can use it to model your solutions before building them, explore the AWS service price points, and review the calculations behind your estimates. You can use it to help you plan how you spend, find cost saving opportunities, and make informed decisions when using Amazon Web Services. AWS Pricing Calculator is useful for those who have never used AWS. It´s also useful for those who want to reorganize or expand their AWS usage. You don´t need any experience with the cloud or AWS to use AWS Pricing Calculator.",https://docs.aws.amazon.com/pricing-calculator/latest/userguide/what-is-pricing-calculator.html
402,An application that is hosted on Amazon EC2 has a steady and consistent workload. The application will operate for at least 1 year. What is the MOST cost-effective instance purchasing option to meet these requirements?,"A. Spot Instances
B. Reserved Instances
C. On-Demand Instances
D. Dedicated Hosts",C. On-Demand Instances,"To meet the requirements of having a steady and consistent workload on an Amazon EC2 instance that will operate for at least 1 year, the most cost-effective instance purchasing option is Reserved Instances (RIs).","https://blogs.vmware.com/cloudhealth/aws-reserved-instances-vs-on-demand/#:~:text=The%20difference%20between%20Reserved%20Instances%20and%20On%20Demand&text=The%20only%20difference%20between%20the,of%20an%20On%20Demand%20instance."
403,A company needs to use dashboards and charts to analyze insights from business data. Which AWS service will provide the dashboards and charts for these insights?,"A. Amazon Macie
B. Amazon Aurora
C. Amazon QuickSight
D. AWS CloudTrail",C. Amazon QuickSight,"Amazon QuickSight is a very fast, easy-to-use, cloud-powered business analytics service that makes it easy for all employees within an organization to build visualizations, perform ad-hoc analysis, and quickly get business insights from their data, anytime, on any device. ",https://aws.amazon.com/quicksight/resources/faqs/
404,Which of the following are security principles in the AWS Well-Architected Framework? (Choose two.),"A. Analyze and attribute expenditures.
B. Monitor, alert, and audit actions and changes to AWS resources.
C. Deploy globally in minutes.
D. Protect data in transit and at rest.
E. Perform operations as code.","A. Monitor, alert, and audit actions and changes to AWS resources. 
D. Protect data in transit and at rest.","his principle is important to detect and respond to security incidents by monitoring and alerting on security-related events, and by auditing changes to AWS resources. This principle is important to protect data from unauthorized access, disclosure, alteration, or destruction, both when it is moving across networks and when it is stored.",https://docs.aws.amazon.com/wellarchitected/latest/security-pillar/security.html
405,"A company moves its infrastructure from on premises to the AWS Cloud. The company can now provision additional Amazon EC2 instances whenever the instances are required. With this ability, the company can launch new marketing campaigns in 3 days instead of 3 weeks. Which benefit of the AWS Cloud does this scenario demonstrate?","A. Cost savings
B. Improved operational resilience
C. Increased business agility
D. Enhanced security",C. Increased business agility,"Increase speed and agility – In a cloud computing environment, new IT resources are only a click away, which means that you reduce the time to make those resources available to your developers from weeks to just minutes. This results in a dramatic increase in agility for the organization, since the cost and time it takes to experiment and develop is significantly lower.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
406,A company wants to design a reliable web application that is hosted on Amazon EC2. Which approach will achieve this goal?,"A. Launch large EC2 instances in the same Availability Zone
B. Spread EC2 instances across more than one security group
C. Spread EC2 instances across more than one Availability Zone.
D. Use an Amazon Machine Image (AMI) from AWS Marketplace.",C. Spread EC2 instances across more than one Availability Zone.,"This mentions reliability, which is part of the AWS Well architected framework. Which means been able to automatically recover from failures, therefor, we need more availability zones.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/41/
407,"Which AWS service should a company use to provision, manage, and deploy SSL/TLS certificates?","A. AWS Secrets Manager
B. Amazon Inspector
C. AWS CodeDeploy
D. AWS Certificate Manager (ACM)",D. AWS Certificate Manager (ACM),"Use AWS Certificate Manager (ACM) to provision, manage, and deploy public and private SSL/TLS certificates for use with AWS services and your internal connected resources. ACM removes the time-consuming manual process of purchasing, uploading, and renewing SSL/TLS certificates.",https://aws.amazon.com/certificate-manager/
408,A company provides Amazon Workspaces to its remote employees. The company wants to prevent employees from using their virtual desktops to visit specific websites that are known to be malicious. Which AWS service should the company use to meet this requirement?,"A. AWS Shield Advanced
B. Amazon Route 53
C. Amazon GuardDuty
D. AWS Network Firewall",D. AWS Network Firewall,"Network Firewall’s flexible rules engine lets you define firewall rules that give you fine-grained control over network traffic, such as blocking outbound Server Message Block (SMB) requests to prevent the spread of malicious activity.",https://aws.amazon.com/network-firewall/faqs/
409,"A company wants to build an application that uses AWS Lambda to run Python code. Under the AWS shared responsibility model, which tasks will be the company´s responsibility? (Choose two.)","A. Management of the underlying infrastructure
B. Management of the operating system.
C. Writing the business logic code.
D. Installation of the computer language runtime.
E. Providing AWS Identity and Access Management (1AM) access to the Lambda service.","C. Writing the business logic code. 
E. Providing AWS Identity and Access Management (1AM) access to the Lambda service.","The customer is responsible for writing the business logic code that will be executed by AWS Lambda. They are also responsible for providing IAM access to the Lambda service, so that the Lambda function can access other AWS resources.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/41/
410,Which of the following is one of the pillars of the AWS Well-Architected Framework?,"A. Efficiency and redundancy
B. High availability
C. Operational excellence
D. Business optimization",C. Operational excellence,"Built around six pillars—operational excellence, security, reliability, performance efficiency, cost optimization, and sustainability—AWS Well-Architected provides a consistent approach for customers and partners to evaluate architectures and implement scalable designs.",https://aws.amazon.com/architecture/well-architected/?wa-lens-whitepapers.sort-by=item.additionalFields.sortDate&wa-lens-whitepapers.sort-order=desc&wa-guidance-whitepapers.sort-by=item.additionalFields.sortDate&wa-guidance-whitepapers.sort-order=desc
411,"A company has multiple departments. The company must charge each department for its exact AWS Cloud usage, including data transfer costs. How can the company determine these costs by department?","A. Use one AWS account for each department.
B. Use cost allocation tags on services that are used the most often.
C. Use AWS Trusted Advisor.
D. Use Savings Plans.",A. Use one AWS account for each department.,"Cost allocation tags are labels that can be applied to AWS resources to categorize and track their costs. By using cost allocation tags, the company can identify which resources are being used by each department and allocate the costs accordingly. Using one AWS account for each department (option A) would provide isolation and separation of resources, but it may not be the most cost-effective solution, as each account incurs additional charges.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/42/
412,"An ecommerce company has Amazon EC2 instances running as web servers. There is a predictable pattern of peak traffic load that occurs two times each day, always at the same time. The EC2 instances are idle for the remainder of the day. What is the MOST cost-effective way to manage these resources while maintaining fault tolerance?","A. Use an Auto Scaling group to scale resources in and out based on demand.
B. Purchase Reserved Instances to ensure peak capacity at all times.
C. Write a cron job to stop the EC2 instances when the traffic demand is low.
D. Write a script to vertically scale the EC2 instances during peak traffic demand.",A. Use an Auto Scaling group to scale resources in and out based on demand.,The most cost-effective way to manage the resources while maintaining fault tolerance is to use an Auto Scaling group. This will automatically scale the number of Amazon EC2 instances up or down based on demand.,https://docs.aws.amazon.com/autoscaling/ec2/userguide/auto-scaling-groups.html
413,A company wants to integrate its online shopping website with social media login credentials. Which AWS service can the company use to make this integration?,"A. AWS Directory Service
B. AWS Identity and Access Management (IAM)
C. Amazon Cognito
D. AWS IAM Identity Center (AWS Single Sign-On)",C. Amazon Cognito,"With Amazon Cognito, you can add user sign-up and sign-in features and control access to your web and mobile applications. Amazon Cognito provides an identity store that scales to millions of users, supports social and enterprise identity federation, and offers advanced security features to protect your consumers and business. Built on open identity standards, Amazon Cognito supports various compliance regulations and integrates with frontend and backend development resources.",https://aws.amazon.com/cognito/
414,A company needs to create graphs that show historical and current costs for the company´s AWS account. Which AWS service or tool provides this functionality?,"A. AWS Config
B. AWS Cost and Usage Report
C. AWS Budgets
D. AWS Cost Explorer",D. AWS Cost Explorer,"AWS Cost Explorer has an easy-to-use interface that lets you visualize, understand, and manage your AWS costs and usage over time. Get started quickly by creating custom reports that analyze cost and usage data. Analyze your data at a high level (for example, total costs and usage across all accounts), or dive deeper into your cost and usage data to identify trends, pinpoint cost drivers, and detect anomalies.",https://aws.amazon.com/aws-cost-management/aws-cost-explorer/
415,A company acquired another corporation. The company now has two AWS accounts. Which AWS service or tool can the company use to consolidate the billing for these two accounts?,"A. AWS Systems Manager
B. AWS Organizations
C. AWS License Manager
D. Cost Explorer",B. AWS Organizations,"AWS Organizations is an account management service that enables you to consolidate multiple AWS accounts into an organization that you create and centrally manage. AWS Organizations includes account management and consolidated billing capabilities that enable you to better meet the budgetary, security, and compliance needs of your business.",https://docs.aws.amazon.com/organizations/latest/userguide/orgs_introduction.html
416,Which AWS Support plans provide a complete set of AWS Trusted Advisor checks?,"A. AWS Business Support and AWS Basic Support
B. AWS Enterprise Support and AWS Business Support
C. AWS Enterprise Support and AWS Developer Support
D. AWS Business Support and AWS Developer Support",B. AWS Enterprise Support and AWS Business Support,"AWS Trusted Advisor is a service that provides a set of best practices and recommendations for AWS customers to optimize their AWS usage and reduce costs. The complete set of Trusted Advisor checks is available with the AWS Enterprise Support and AWS Business Support plans. These plans provide a complete set of checks across all categories, including security, performance, and cost optimization.",https://aws.amazon.com/premiumsupport/plans/
417,Which of the following is a method for building a highly available application on AWS?,"A. Place an Independent copy of the application in two or more Availability Zones.
B. Place codependent components of the application in two or more Availability Zones
C. Run one version of the application in one Availability Zone and run an earlier version of the application in a second Availability Zone.
D. Deploy two copies of the application in a single Availability Zone.",A. Place an Independent copy of the application in two or more Availability Zones.,,https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/42/
418,Which statement is an AWS Cloud best practice that focuses on the elasticity and agility of cloud computing?,"A. Provision capacity based on past usage and theoretical peaks.
B. Dynamically scale to meet usage demands.
C. Build the application and infrastructure in a data center that grants physical access.
D. Break apart the application into loosely coupled components.",B. Dynamically scale to meet usage demands.,"Elasticity focuses on the ability to automatically scale resources based on demand. This helps you to optimize your resources and reduce costs, while still ensuring that your applications have the resources they need to run smoothly. Whereas Agility focuses on the speed and ease of allocating and deallocating resources. This allows for vast amounts of computing resources to be provisioned in a matter of minutes, making it easier for you to respond to changing business needs.",https://wa.aws.amazon.com/wellarchitected/2020-07-02T19-33-23/wat.concept.elasticity.en.html
419,Which AWS service could an administrator use to provide desktop environments for several employees?,"A. AWS Organizations
B. AWS Fargate
C. AWS WAF
D. AWS Workspaces",D. AWS Workspaces,Amazon WorkSpaces offers an easy way to provide a cloud-based desktop experience to your end users.,https://docs.aws.amazon.com/workspaces/index.html
420,A company simulates workflows to review and validate that all processes are effective and that staff are familiar with the processes. Which design principle of the AWS Well-Architected Framework is the company following with this practice?,"A. Perform operations as code.
B. Refine operation procedures frequently.
C. Make frequent, small, reversible changes.
D. Structure the company to support business outcomes.",B. Refine operation procedures frequently.,"Refine operations procedures frequently: As you use operations procedures, look for opportunities to improve them. As you evolve your workload, evolve your procedures appropriately. Set up regular game days to review and validate that all procedures are effective and that teams are familiar with them.",https://wa.aws.amazon.com/wat.pillar.operationalExcellence.en.html
421,Which AWS services or resources can a company use directly on its on-premises servers? (Choose two.),"A. AWS OpsWorks
B. AWS CloudFormation
C. AWS Storage Gateway
D. Application Load Balancer
E. Amazon Cognito","A. AWS OpsWorks.
C. AWS Storage Gateway","AWS OpsWorks is a configuration management service that allows you to manage applications and server configurations. It supports on-premises servers in addition to AWS instances. This means you can use AWS OpsWorks to manage and deploy applications on your own on-premises servers. AWS Storage Gateway is a hybrid cloud storage service that enables on-premises applications to seamlessly use AWS cloud storage. It acts as a bridge between your on-premises environment and AWS cloud storage services like Amazon S3 and Amazon Glacier. By using AWS Storage Gateway, you can extend your storage infrastructure to the cloud without directly using AWS resources in your on-premises servers.",https://aws.amazon.com/opsworks/?nc2=type_a#:~:text=OpsWorks%20lets%20you%20use%20Chef%20and%20Puppet%20to%20automate%20how%20servers%20are%20configured%2C%20deployed%2C%20and%20managed%20across%20your%20Amazon%20EC2%20instances%20or%20on%2Dpremises%20compute%20environments.
422,"According to the AWS shared responsibility model, the customer is responsible for applying the latest security updates and patches for which of the following?","A. Amazon DynamoDB
B. Amazon EC2 instances
C. Amazon RDS instances
D. Amazon S3",B. Amazon EC2 instances,,https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/43/
423,Which cloud computing advantage is a company applying when it uses AWS Regions to increase application availability to users in different countries?,"A. Pay-as-you-go pricing
B. Capacity forecasting
C. Economies of scale
D. Global reach",D. Global reach,Go global in minutes – Easily deploy your application in multiple regions around the world with just a few clicks. This means you can provide lower latency and a better experience for your customers at minimal cost.,https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
424,Which option is an advantage of AWS Cloud computing that minimizes variable costs?,"A. High availability
B. Economies of scale
C. Global reach
D. Agility",B. Economies of scale,"Benefit from massive economies of scale – By using cloud computing, you can achieve a lower variable cost than you can get on your own. Because usage from hundreds of thousands of customers is aggregated in the cloud, providers such as AWS can achieve higher economies of scale, which translates into lower pay as-you-go prices.",https://docs.aws.amazon.com/whitepapers/latest/aws-overview/six-advantages-of-cloud-computing.html
425,Which action will help increase security in the AWS Cloud?,"A. Enable programmatic access for all IAM users.
B. Use IAM users instead of IAM roles to delegate permissions.
C. Rotate access keys on a reoccurring basis.
D. Use inline policies instead of customer managed policies.",C. Rotate access keys on a reoccurring basis.,"Regularly rotating long-term credentials helps you familiarize yourself with the process. This is useful in case you are ever in a situation where you must rotate credentials, such as when an employee leaves your company. We recommend that you use IAM access last used information to rotate and remove access keys safely",https://docs.aws.amazon.com/IAM/latest/UserGuide/best-practices.html#rotate-credentials
426,A user wants to transport data between AWS and an on-premises environment using a private network connection. Which AWS service or feature can be used to meet these requirements?,"A. NAT gateway
B. AWS Direct Connect
C. Amazon VPC
D. Internet gateway",B. AWS Direct Connect,"AWS Direct Connect is a networking service that provides an alternative to using the internet to connect to AWS. Using AWS Direct Connect, data that would have previously been transported over the internet is delivered through a private network connection between your facilities and AWS. In many circumstances, private network connections can reduce costs, increase bandwidth, and provide a more consistent network experience than internet-based connections.",https://aws.amazon.com/directconnect/faqs/?nc=sn&loc=6
427,Which AWS service can serve a static website?,"A. Amazon S3
B. Amazon Route 53
C. Amazon QuickSight
D. AWS X-Ray",A. Amazon S3,"You can use Amazon S3 to host a static website. On a static website, individual webpages include static content. They might also contain client-side scripts. By contrast, a dynamic website relies on server-side processing, including server-side scripts, such as PHP, JSP, or ASP.NET. Amazon S3 does not support server-side scripting, but AWS has other resources for hosting dynamic websites.",https://docs.aws.amazon.com/AmazonS3/latest/userguide/WebsiteHosting.html
428,Which design principles are enabled by the AWS Cloud to improve the operation of workloads? (Choose two.),"A. Minimize upfront design
B. Loose coupling
C. Disposable resources
D. Server design and concurrency
E. Minimal viable product","B. Loose coupling. 
C. Disposable resources","B. Loose coupling: This principle refers to the ability to design and operate the different components of a workload independently of each other, so that changes in one component do not affect the others. This allows for more flexibility and scalability in the design and operation of the workload. C. Disposable resources: This principle refers to the ability to quickly and easily provision, scale, and dispose of resources as needed. This allows for more efficient use of resources and can improve the overall cost-effectiveness of the workload.",https://www.examtopics.com/exams/amazon/aws-certified-cloud-practitioner/view/43/
429,A large company has a workload that requires hardware to remain on premises. The company wants to use the same management and control plane services that it currently uses on AWS. Which AWS service should the company use to meet these requirements?,"A. AWS Device Farm
B. AWS Fargate
C. AWS Outposts
D. AWS Ground Station",C. AWS Outposts,"Truly consistent hybrid experience Use the same hardware infrastructure, APIs, tools, and management controls available in the cloud to provide a truly consistent developer and IT operations experience.",https://aws.amazon.com/outposts/
430,Which of the following is included within the security pillar of the AWS Well-Architected Framework?,"A. Identity federation
B. Data protection
C. Incident reporting
D. Disaster recovery",B. Data protection,,https://docs.aws.amazon.com/wellarchitected/latest/framework/sec-dataprot.html
431,A company has been storing monthly reports in an Amazon S3 bucket. The company exports the report data into comma-separated values (.csv) files. A developer wants to write a simple query that can read all of these files and generate a summary report. Which AWS service or feature should the developer use to meet these requirements with the LEAST amount of operational overhead?,"A. Amazon S3 Select
B. Amazon Athena
C. Amazon Redshift
D. Amazon EC2",B. Amazon Athena,"Amazon Athena is an interactive query service that makes it easy to analyze data in Amazon S3 using standard SQL. The developer can use it to write a simple query that can read all of the .csv files in the Amazon S3 bucket and generate a summary report. Athena uses Presto, an open-source query engine, to perform the queries, and it does not require any infrastructure to be provisioned or managed. This means that the developer can use it with the least amount of operational overhead.",https://aws.amazon.com/blogs/aws/amazon-athena-interactive-sql-queries-for-data-in-amazon-s3/
432,A company wants the ability to accommodate peak application usage without purchasing equipment for on-premises data centers. Which AWS Cloud benefit is the company seeking?,"A. High availability
B. Security
C. Reliability
D. Elasticity",D. Elasticity,"Elasticity is the ability of a system to automatically provision and de-provision resources based on the changing workload demands. AWS provides a variety of services that can be scaled up or down quickly and automatically, allowing companies to adjust their computing resources as needed to accommodate fluctuations in application usage. This means that companies can avoid over-provisioning resources and paying for unused capacity, and also can handle peak workloads without purchasing additional hardware.",https://wa.aws.amazon.com/wellarchitected/2020-07-02T19-33-23/wat.concept.elasticity.en.html
433,Which of the following are pillars of the AWS Well-Architected Framework? (Choose two.),"A. Availability
B. Reliability
C. Scalability
D. Responsive design
E. Operational excellence","B. Reliability. 
E. Operational excellence",The Well-Architected Framework is based on six pillars: Operational excellence. Security. Reliability. Performance efficiency. Cost optimization. Sustainability,https://aws.amazon.com/architecture/well-architected/?wa-lens-whitepapers.sort-by=item.additionalFields.sortDate&wa-lens-whitepapers.sort-order=desc&wa-guidance-whitepapers.sort-by=item.additionalFields.sortDate&wa-guidance-whitepapers.sort-order=desc
434,Which AWS service provides highly durable object storage?,"A. Amazon S3
B. Amazon Elastic File System (Amazon EFS)
C. Amazon Elastic Block Store (Amazon EBS)
D. Amazon FSx",A. Amazon S3,"Amazon S3 is object storage built to store and retrieve any amount of data from anywhere. S3 is a simple storage service that offers industry leading durability, availability, performance, security, and virtually unlimited scalability at very low costs.",https://aws.amazon.com/s3/faqs/?nc=sn&loc=7
435,A company needs to migrate all of its development teams to a cloud-based integrated development environment (IDE). Which AWS service should the company use?,"A. AWS CodeBuild
B. AWS Cloud9
C. AWS OpsWorks
D. AWS Cloud Development Kit (AWS CDK)",B. AWS Cloud9,"AWS Cloud9 is a cloud-based integrated development environment (IDE) that lets you write, run, and debug your code with just a browser. It includes a code editor, debugger, and terminal. Cloud9 comes prepackaged with essential tools for popular programming languages, including JavaScript, Python, PHP, and more, so you don’t need to install files or configure your development machine to start new projects.",https://aws.amazon.com/cloud9/
436,Which AWS database service providers in-memory data storage?,"A. Amazon DynamoDB
B. Amazon ElastiCache
C. Amazon RDS
D. Amazon Timestream",B. Amazon ElastiCache,"Amazon ElastiCache is a web service that makes it easy to deploy, operate, and scale an in-memory data store or cache in the cloud.","https://aws.amazon.com/nosql/in-memory/, https://aws.amazon.com/nosql/in-memory/#:~:text=Amazon%20ElastiCache%20for%20Memcached&text=ElastiCache%20for%20Memcached%20is%20fully,Tech%2C%20and%20E%2DCommerce."
437,"A company needs a content delivery network that provides secure delivery of data, videos, applications, and APIs to users globally with low latency and high transfer speeds. Which AWS service meets these requirements?","A. Amazon CloudFront
B. Elastic Load Balancing
C. Amazon S3
D. Amazon Elastic Transcoder",A. Amazon CloudFront,"Amazon CloudFront is a web service that gives businesses and web application developers an easy and cost effective way to distribute content with low latency and high data transfer speeds. Like other AWS services, Amazon CloudFront is a self-service, pay-per-use offering, requiring no long term commitments or minimum fees. With CloudFront, your files are delivered to end-users using a global network of edge locations.",https://aws.amazon.com/cloudfront/faqs/?nc=sn&loc=5&dn=2
438,Which of the following are design principles for reliability in the AWS Cloud? (Choose two.),"A. Build architectures with tightly coupled resources.
B. Use AWS Trusted Advisor to meet security best practices.
C. Use automation to recover immediately from failure.
D. Right size Amazon EC2 instances to ensure optimal performance.
E. Simulate failures to test recovery processes.","C. Use automation to recover immediately from failure. 
E. Simulate failures to test recovery processes.","Manage change in automation: Changes to your infrastructure should be made using automation. The changes that need to be managed include changes to the automation, which then can be tracked and reviewed. Test recovery procedures: In an on-premises environment, testing is often conducted to prove that the workload works in a particular scenario. Testing is not typically used to validate recovery strategies. In the cloud, you can test how your workload fails, and you can validate your recovery procedures.",https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/design-principles.html
439,Which AWS service is a cloud security posture management (CSPM) service that aggregates alerts from various AWS services and partner products in a standardized format?,"A. AWS Security Hub
B. AWS Trusted Advisor
C. Amazon EventBridge
D. Amazon GuardDuty",A. AWS Security Hub,"AWS Security Hub is a cloud security posture management (CSPM) service that performs security best practice checks, aggregates alerts, and enables automated remediation. Use AWS Security Hub to automate security best practice checks, aggregate security alerts into a single place and format, and understand your overall security posture across all of your AWS accounts.",https://aws.amazon.com/security-hub/
440,A company wants to use the AWS Cloud to define its entire infrastructure as code. The company wants to limit human error and activate consistent responses to events. Which pillar of the AWS Well-Architected Framework does this plan support?,"A. Security
B. Operational excellence
C. Cost optimization
D. Reliability",B. Operational excellence,"Perform operations as code: In the cloud, you can apply the same engineering discipline that you use for application code to your entire environment. You can define your entire workload (applications, infrastructure) as code and update it with code. You can implement your operations procedures as code and automate their run process by initiating them in response to events. By performing operations as code, you limit human error and achieve consistent responses to events.",https://docs.aws.amazon.com/wellarchitected/latest/framework/oe-design-principles.html
